y,Jurisdiction_encoded,Sub-stream,Total type,Category_encoded,Type_encoded,Management_encoded,Fate_encoded,ds_encoded
1139,0,3,Biosolids total,1,1,3,0,14
0,0,3,Biosolids total,1,1,4,3,14
1139,0,9,Biosolids total,1,1,3,0,14
0,0,9,Biosolids total,1,1,4,3,14
0,0,2,Hazwaste total,2,1,1,1,14
837,0,2,Hazwaste total,2,1,2,0,14
0,0,2,Hazwaste total,2,1,3,0,14
3,0,2,Hazwaste total,2,1,4,3,14
7,0,2,Hazwaste total,2,1,5,0,14
0,0,2,Hazwaste total,2,1,5,1,14
6,0,2,Hazwaste total,2,1,5,3,14
485,0,3,Hazwaste total,2,1,1,1,14
845,0,3,Hazwaste total,2,1,2,0,14
120,0,3,Hazwaste total,2,1,3,0,14
726,0,3,Hazwaste total,2,1,4,3,14
272,0,3,Hazwaste total,2,1,5,0,14
93,0,3,Hazwaste total,2,1,5,1,14
354,0,3,Hazwaste total,2,1,5,3,14
485,0,9,Hazwaste total,2,1,1,1,14
1175,0,9,Hazwaste total,2,1,2,0,14
120,0,9,Hazwaste total,2,1,3,0,14
727,0,9,Hazwaste total,2,1,4,3,14
274,0,9,Hazwaste total,2,1,5,0,14
93,0,9,Hazwaste total,2,1,5,1,14
357,0,9,Hazwaste total,2,1,5,3,14
0,0,8,Mining waste total,4,1,2,0,14
0,0,8,Mining waste total,4,1,3,0,14
0,0,8,Mining waste total,4,1,4,3,14
0,0,8,Mining waste total,4,1,6,4,14
0,0,9,Mining waste total,4,1,2,0,14
0,0,9,Mining waste total,4,1,3,0,14
0,0,9,Mining waste total,4,1,4,3,14
0,0,9,Mining waste total,4,1,6,4,14
0,0,2,All other waste total,7,1,1,1,14
1913,0,2,All other waste total,7,1,2,0,14
380,0,2,All other waste total,7,1,2,1,14
2262,0,2,All other waste total,7,1,4,3,14
1967,0,2,All other waste total,7,1,7,5,14
0,0,3,All other waste total,7,1,1,1,14
1691,0,3,All other waste total,7,1,2,0,14
1094,0,3,All other waste total,7,1,2,1,14
1662,0,3,All other waste total,7,1,4,3,14
785,0,3,All other waste total,7,1,7,5,14
0,0,1,All other waste total,7,1,1,1,14
1742,0,1,All other waste total,7,1,2,0,14
1318,0,1,All other waste total,7,1,2,1,14
2057,0,1,All other waste total,7,1,4,3,14
730,0,1,All other waste total,7,1,7,5,14
0,0,9,All other waste total,7,1,1,1,14
2278,0,9,All other waste total,7,1,2,0,14
1479,0,9,All other waste total,7,1,2,1,14
2544,0,9,All other waste total,7,1,4,3,14
2009,0,9,All other waste total,7,1,7,5,14
2976,1,7,Mineral processing waste total,3,1,3,0,14
3150,1,7,Mineral processing waste total,3,1,3,2,14
2976,1,9,Mineral processing waste total,3,1,3,0,14
3150,1,9,Mineral processing waste total,3,1,3,2,14
497,1,8,Mining waste total,4,1,2,0,14
3162,1,8,Mining waste total,4,1,3,0,14
564,1,8,Mining waste total,4,1,4,3,14
789,1,8,Mining waste total,4,1,6,4,14
497,1,9,Mining waste total,4,1,2,0,14
3162,1,9,Mining waste total,4,1,3,0,14
564,1,9,Mining waste total,4,1,4,3,14
789,1,9,Mining waste total,4,1,6,4,14
2934,1,5,Organic primary production waste total,5,1,4,3,14
2456,1,5,Organic primary production waste total,5,1,6,4,14
3124,1,5,Organic primary production waste total,5,1,7,5,14
2934,1,9,Organic primary production waste total,5,1,4,3,14
2456,1,9,Organic primary production waste total,5,1,6,4,14
3124,1,9,Organic primary production waste total,5,1,7,5,14
1045,1,6,Organic processing waste total,6,1,0,3,14
1272,1,6,Organic processing waste total,6,1,1,1,14
1675,1,6,Organic processing waste total,6,1,2,0,14
2448,1,6,Organic processing waste total,6,1,3,0,14
3053,1,6,Organic processing waste total,6,1,4,3,14
3148,1,6,Organic processing waste total,6,1,6,4,14
3116,1,6,Organic processing waste total,6,1,7,5,14
1045,1,9,Organic processing waste total,6,1,0,3,14
1272,1,9,Organic processing waste total,6,1,1,1,14
1675,1,9,Organic processing waste total,6,1,2,0,14
2448,1,9,Organic processing waste total,6,1,3,0,14
3053,1,9,Organic processing waste total,6,1,4,3,14
3148,1,9,Organic processing waste total,6,1,6,4,14
3116,1,9,Organic processing waste total,6,1,7,5,14
2817,2,4,Ash waste total,0,1,3,2,14
2933,2,4,Ash waste total,0,1,4,3,14
2982,2,4,Ash waste total,0,1,7,5,14
2817,2,9,Ash waste total,0,1,3,2,14
2933,2,9,Ash waste total,0,1,4,3,14
2982,2,9,Ash waste total,0,1,7,5,14
0,2,3,Biosolids total,1,1,3,0,14
2410,2,3,Biosolids total,1,1,4,3,14
0,2,9,Biosolids total,1,1,3,0,14
2410,2,9,Biosolids total,1,1,4,3,14
0,2,2,Hazwaste total,2,1,1,1,14
2708,2,2,Hazwaste total,2,1,2,0,14
0,2,2,Hazwaste total,2,1,3,0,14
0,2,2,Hazwaste total,2,1,4,3,14
0,2,2,Hazwaste total,2,1,5,0,14
0,2,2,Hazwaste total,2,1,5,1,14
0,2,2,Hazwaste total,2,1,5,3,14
1460,2,3,Hazwaste total,2,1,1,1,14
2619,2,3,Hazwaste total,2,1,2,0,14
711,2,3,Hazwaste total,2,1,3,0,14
2283,2,3,Hazwaste total,2,1,4,3,14
1548,2,3,Hazwaste total,2,1,5,0,14
1165,2,3,Hazwaste total,2,1,5,1,14
2039,2,3,Hazwaste total,2,1,5,3,14
1460,2,9,Hazwaste total,2,1,1,1,14
2877,2,9,Hazwaste total,2,1,2,0,14
711,2,9,Hazwaste total,2,1,3,0,14
2283,2,9,Hazwaste total,2,1,4,3,14
1548,2,9,Hazwaste total,2,1,5,0,14
1165,2,9,Hazwaste total,2,1,5,1,14
2039,2,9,Hazwaste total,2,1,5,3,14
80,2,8,Mining waste total,4,1,2,0,14
3157,2,8,Mining waste total,4,1,3,0,14
5,2,8,Mining waste total,4,1,4,3,14
130,2,8,Mining waste total,4,1,6,4,14
80,2,9,Mining waste total,4,1,2,0,14
3157,2,9,Mining waste total,4,1,3,0,14
5,2,9,Mining waste total,4,1,4,3,14
130,2,9,Mining waste total,4,1,6,4,14
0,2,2,All other waste total,7,1,1,1,14
2860,2,2,All other waste total,7,1,2,0,14
847,2,2,All other waste total,7,1,2,1,14
3125,2,2,All other waste total,7,1,4,3,14
0,2,3,All other waste total,7,1,1,1,14
2917,2,3,All other waste total,7,1,2,0,14
2042,2,3,All other waste total,7,1,2,1,14
2929,2,3,All other waste total,7,1,4,3,14
0,2,1,All other waste total,7,1,1,1,14
2977,2,1,All other waste total,7,1,2,0,14
2444,2,1,All other waste total,7,1,2,1,14
2957,2,1,All other waste total,7,1,4,3,14
0,2,9,All other waste total,7,1,1,1,14
3109,2,9,All other waste total,7,1,2,0,14
2568,2,9,All other waste total,7,1,2,1,14
3145,2,9,All other waste total,7,1,4,3,14
477,3,3,Biosolids total,1,1,3,0,14
924,3,3,Biosolids total,1,1,4,3,14
477,3,9,Biosolids total,1,1,3,0,14
924,3,9,Biosolids total,1,1,4,3,14
0,3,2,Hazwaste total,2,1,1,1,14
1265,3,2,Hazwaste total,2,1,2,0,14
0,3,2,Hazwaste total,2,1,3,0,14
288,3,2,Hazwaste total,2,1,4,3,14
193,3,2,Hazwaste total,2,1,5,0,14
0,3,2,Hazwaste total,2,1,5,1,14
387,3,2,Hazwaste total,2,1,5,3,14
304,3,3,Hazwaste total,2,1,1,1,14
1210,3,3,Hazwaste total,2,1,2,0,14
438,3,3,Hazwaste total,2,1,3,0,14
1179,3,3,Hazwaste total,2,1,4,3,14
643,3,3,Hazwaste total,2,1,5,0,14
350,3,3,Hazwaste total,2,1,5,1,14
758,3,3,Hazwaste total,2,1,5,3,14
304,3,9,Hazwaste total,2,1,1,1,14
1484,3,9,Hazwaste total,2,1,2,0,14
438,3,9,Hazwaste total,2,1,3,0,14
1196,3,9,Hazwaste total,2,1,4,3,14
663,3,9,Hazwaste total,2,1,5,0,14
350,3,9,Hazwaste total,2,1,5,1,14
808,3,9,Hazwaste total,2,1,5,3,14
5,3,8,Mining waste total,4,1,2,0,14
3152,3,8,Mining waste total,4,1,3,0,14
0,3,8,Mining waste total,4,1,4,3,14
1,3,8,Mining waste total,4,1,6,4,14
5,3,9,Mining waste total,4,1,2,0,14
3152,3,9,Mining waste total,4,1,3,0,14
0,3,9,Mining waste total,4,1,4,3,14
1,3,9,Mining waste total,4,1,6,4,14
0,3,2,All other waste total,7,1,1,1,14
1583,3,2,All other waste total,7,1,2,0,14
41,3,2,All other waste total,7,1,2,1,14
0,3,2,All other waste total,7,1,4,3,14
0,3,3,All other waste total,7,1,1,1,14
1952,3,3,All other waste total,7,1,2,0,14
312,3,3,All other waste total,7,1,2,1,14
72,3,3,All other waste total,7,1,4,3,14
0,3,1,All other waste total,7,1,1,1,14
1886,3,1,All other waste total,7,1,2,0,14
359,3,1,All other waste total,7,1,2,1,14
1359,3,1,All other waste total,7,1,4,3,14
169,3,1,All other waste total,7,1,7,5,14
0,3,9,All other waste total,7,1,1,1,14
2329,3,9,All other waste total,7,1,2,0,14
456,3,9,All other waste total,7,1,2,1,14
1362,3,9,All other waste total,7,1,4,3,14
169,3,9,All other waste total,7,1,7,5,14
3042,4,4,Ash waste total,0,1,3,2,14
684,4,4,Ash waste total,0,1,4,3,14
2696,4,4,Ash waste total,0,1,7,5,14
3042,4,9,Ash waste total,0,1,3,2,14
684,4,9,Ash waste total,0,1,4,3,14
2696,4,9,Ash waste total,0,1,7,5,14
0,4,3,Biosolids total,1,1,3,0,14
2320,4,3,Biosolids total,1,1,4,3,14
0,4,9,Biosolids total,1,1,3,0,14
2320,4,9,Biosolids total,1,1,4,3,14
0,4,2,Hazwaste total,2,1,1,1,14
2499,4,2,Hazwaste total,2,1,2,0,14
0,4,2,Hazwaste total,2,1,3,0,14
1970,4,2,Hazwaste total,2,1,4,3,14
0,4,2,Hazwaste total,2,1,5,0,14
0,4,2,Hazwaste total,2,1,5,1,14
0,4,2,Hazwaste total,2,1,5,3,14
1288,4,3,Hazwaste total,2,1,1,1,14
2476,4,3,Hazwaste total,2,1,2,0,14
994,4,3,Hazwaste total,2,1,3,0,14
2515,4,3,Hazwaste total,2,1,4,3,14
1718,4,3,Hazwaste total,2,1,5,0,14
787,4,3,Hazwaste total,2,1,5,1,14
1772,4,3,Hazwaste total,2,1,5,3,14
1288,4,9,Hazwaste total,2,1,1,1,14
2694,4,9,Hazwaste total,2,1,2,0,14
994,4,9,Hazwaste total,2,1,3,0,14
2603,4,9,Hazwaste total,2,1,4,3,14
1718,4,9,Hazwaste total,2,1,5,0,14
787,4,9,Hazwaste total,2,1,5,1,14
1772,4,9,Hazwaste total,2,1,5,3,14
400,4,8,Mining waste total,4,1,2,0,14
3158,4,8,Mining waste total,4,1,3,0,14
227,4,8,Mining waste total,4,1,4,3,14
27,4,8,Mining waste total,4,1,6,4,14
400,4,9,Mining waste total,4,1,2,0,14
3158,4,9,Mining waste total,4,1,3,0,14
227,4,9,Mining waste total,4,1,4,3,14
27,4,9,Mining waste total,4,1,6,4,14
753,4,2,All other waste total,7,1,1,1,14
2545,4,2,All other waste total,7,1,2,0,14
661,4,2,All other waste total,7,1,2,1,14
2978,4,2,All other waste total,7,1,4,3,14
0,4,2,All other waste total,7,1,7,5,14
1074,4,3,All other waste total,7,1,1,1,14
2857,4,3,All other waste total,7,1,2,0,14
2095,4,3,All other waste total,7,1,2,1,14
2855,4,3,All other waste total,7,1,4,3,14
0,4,3,All other waste total,7,1,7,5,14
636,4,1,All other waste total,7,1,1,1,14
2867,4,1,All other waste total,7,1,2,0,14
2298,4,1,All other waste total,7,1,2,1,14
2673,4,1,All other waste total,7,1,4,3,14
966,4,1,All other waste total,7,1,7,5,14
1292,4,9,All other waste total,7,1,1,1,14
3033,4,9,All other waste total,7,1,2,0,14
2526,4,9,All other waste total,7,1,2,1,14
3092,4,9,All other waste total,7,1,4,3,14
966,4,9,All other waste total,7,1,7,5,14
0,5,4,Ash waste total,0,1,3,2,14
0,5,4,Ash waste total,0,1,4,3,14
0,5,4,Ash waste total,0,1,7,5,14
0,5,9,Ash waste total,0,1,3,2,14
0,5,9,Ash waste total,0,1,4,3,14
0,5,9,Ash waste total,0,1,7,5,14
373,5,3,Biosolids total,1,1,3,0,14
2008,5,3,Biosolids total,1,1,4,3,14
373,5,9,Biosolids total,1,1,3,0,14
2008,5,9,Biosolids total,1,1,4,3,14
0,5,2,Hazwaste total,2,1,1,1,14
1215,5,2,Hazwaste total,2,1,2,0,14
0,5,2,Hazwaste total,2,1,3,0,14
1515,5,2,Hazwaste total,2,1,4,3,14
1195,5,2,Hazwaste total,2,1,5,0,14
0,5,2,Hazwaste total,2,1,5,1,14
1747,5,2,Hazwaste total,2,1,5,3,14
955,5,3,Hazwaste total,2,1,1,1,14
1575,5,3,Hazwaste total,2,1,2,0,14
728,5,3,Hazwaste total,2,1,3,0,14
1715,5,3,Hazwaste total,2,1,4,3,14
976,5,3,Hazwaste total,2,1,5,0,14
743,5,3,Hazwaste total,2,1,5,1,14
1589,5,3,Hazwaste total,2,1,5,3,14
955,5,9,Hazwaste total,2,1,1,1,14
1744,5,9,Hazwaste total,2,1,2,0,14
728,5,9,Hazwaste total,2,1,3,0,14
1979,5,9,Hazwaste total,2,1,4,3,14
1367,5,9,Hazwaste total,2,1,5,0,14
743,5,9,Hazwaste total,2,1,5,1,14
2020,5,9,Hazwaste total,2,1,5,3,14
5,5,8,Mining waste total,4,1,2,0,14
3155,5,8,Mining waste total,4,1,3,0,14
0,5,8,Mining waste total,4,1,4,3,14
0,5,8,Mining waste total,4,1,6,4,14
5,5,9,Mining waste total,4,1,2,0,14
3155,5,9,Mining waste total,4,1,3,0,14
0,5,9,Mining waste total,4,1,4,3,14
0,5,9,Mining waste total,4,1,6,4,14
1350,5,2,All other waste total,7,1,1,1,14
2572,5,2,All other waste total,7,1,2,0,14
648,5,2,All other waste total,7,1,2,1,14
2980,5,2,All other waste total,7,1,4,3,14
1016,5,2,All other waste total,7,1,7,5,14
1601,5,3,All other waste total,7,1,1,1,14
1669,5,3,All other waste total,7,1,2,0,14
882,5,3,All other waste total,7,1,2,1,14
2674,5,3,All other waste total,7,1,4,3,14
614,5,3,All other waste total,7,1,7,5,14
0,5,1,All other waste total,7,1,1,1,14
2339,5,1,All other waste total,7,1,2,0,14
1533,5,1,All other waste total,7,1,2,1,14
2462,5,1,All other waste total,7,1,4,3,14
511,5,1,All other waste total,7,1,7,5,14
1816,5,9,All other waste total,7,1,1,1,14
2721,5,9,All other waste total,7,1,2,0,14
1658,5,9,All other waste total,7,1,2,1,14
3044,5,9,All other waste total,7,1,4,3,14
1208,5,9,All other waste total,7,1,7,5,14
503,6,3,Biosolids total,1,1,3,0,14
1306,6,3,Biosolids total,1,1,4,3,14
503,6,9,Biosolids total,1,1,3,0,14
1306,6,9,Biosolids total,1,1,4,3,14
0,6,2,Hazwaste total,2,1,1,1,14
1062,6,2,Hazwaste total,2,1,2,0,14
0,6,2,Hazwaste total,2,1,3,0,14
415,6,2,Hazwaste total,2,1,4,3,14
279,6,2,Hazwaste total,2,1,5,0,14
0,6,2,Hazwaste total,2,1,5,1,14
544,6,2,Hazwaste total,2,1,5,3,14
541,6,3,Hazwaste total,2,1,1,1,14
1031,6,3,Hazwaste total,2,1,2,0,14
880,6,3,Hazwaste total,2,1,3,0,14
2132,6,3,Hazwaste total,2,1,4,3,14
706,6,3,Hazwaste total,2,1,5,0,14
548,6,3,Hazwaste total,2,1,5,1,14
1483,6,3,Hazwaste total,2,1,5,3,14
541,6,9,Hazwaste total,2,1,1,1,14
1330,6,9,Hazwaste total,2,1,2,0,14
880,6,9,Hazwaste total,2,1,3,0,14
2137,6,9,Hazwaste total,2,1,4,3,14
741,6,9,Hazwaste total,2,1,5,0,14
548,6,9,Hazwaste total,2,1,5,1,14
1514,6,9,Hazwaste total,2,1,5,3,14
7,6,8,Mining waste total,4,1,2,0,14
3107,6,8,Mining waste total,4,1,3,0,14
302,6,8,Mining waste total,4,1,4,3,14
0,6,8,Mining waste total,4,1,6,4,14
7,6,9,Mining waste total,4,1,2,0,14
3107,6,9,Mining waste total,4,1,3,0,14
302,6,9,Mining waste total,4,1,4,3,14
0,6,9,Mining waste total,4,1,6,4,14
0,6,2,All other waste total,7,1,1,1,14
1502,6,2,All other waste total,7,1,2,0,14
210,6,2,All other waste total,7,1,2,1,14
566,6,2,All other waste total,7,1,4,3,14
0,6,3,All other waste total,7,1,1,1,14
2192,6,3,All other waste total,7,1,2,0,14
1293,6,3,All other waste total,7,1,2,1,14
1503,6,3,All other waste total,7,1,4,3,14
0,6,1,All other waste total,7,1,1,1,14
1847,6,1,All other waste total,7,1,2,0,14
1146,6,1,All other waste total,7,1,2,1,14
1512,6,1,All other waste total,7,1,4,3,14
0,6,9,All other waste total,7,1,1,1,14
2455,6,9,All other waste total,7,1,2,0,14
1480,6,9,All other waste total,7,1,2,1,14
1881,6,9,All other waste total,7,1,4,3,14
2702,7,4,Ash waste total,0,1,3,2,14
0,7,4,Ash waste total,0,1,4,3,14
0,7,4,Ash waste total,0,1,7,5,14
2702,7,9,Ash waste total,0,1,3,2,14
0,7,9,Ash waste total,0,1,4,3,14
0,7,9,Ash waste total,0,1,7,5,14
2079,7,3,Biosolids total,1,1,3,0,14
2460,7,3,Biosolids total,1,1,4,3,14
2079,7,9,Biosolids total,1,1,3,0,14
2460,7,9,Biosolids total,1,1,4,3,14
0,7,2,Hazwaste total,2,1,1,1,14
2582,7,2,Hazwaste total,2,1,2,0,14
0,7,2,Hazwaste total,2,1,3,0,14
1364,7,2,Hazwaste total,2,1,4,3,14
1519,7,2,Hazwaste total,2,1,5,0,14
0,7,2,Hazwaste total,2,1,5,1,14
2174,7,2,Hazwaste total,2,1,5,3,14
1472,7,3,Hazwaste total,2,1,1,1,14
2370,7,3,Hazwaste total,2,1,2,0,14
737,7,3,Hazwaste total,2,1,3,0,14
2348,7,3,Hazwaste total,2,1,4,3,14
1898,7,3,Hazwaste total,2,1,5,0,14
939,7,3,Hazwaste total,2,1,5,1,14
2134,7,3,Hazwaste total,2,1,5,3,14
1472,7,9,Hazwaste total,2,1,1,1,14
2711,7,9,Hazwaste total,2,1,2,0,14
737,7,9,Hazwaste total,2,1,3,0,14
2411,7,9,Hazwaste total,2,1,4,3,14
2063,7,9,Hazwaste total,2,1,5,0,14
939,7,9,Hazwaste total,2,1,5,1,14
2484,7,9,Hazwaste total,2,1,5,3,14
2,7,8,Mining waste total,4,1,2,0,14
3032,7,8,Mining waste total,4,1,3,0,14
428,7,8,Mining waste total,4,1,4,3,14
0,7,8,Mining waste total,4,1,6,4,14
2,7,9,Mining waste total,4,1,2,0,14
3032,7,9,Mining waste total,4,1,3,0,14
428,7,9,Mining waste total,4,1,4,3,14
0,7,9,Mining waste total,4,1,6,4,14
439,7,2,All other waste total,7,1,1,1,14
2771,7,2,All other waste total,7,1,2,0,14
1049,7,2,All other waste total,7,1,2,1,14
3119,7,2,All other waste total,7,1,4,3,14
0,7,3,All other waste total,7,1,1,1,14
2905,7,3,All other waste total,7,1,2,0,14
2234,7,3,All other waste total,7,1,2,1,14
2974,7,3,All other waste total,7,1,4,3,14
0,7,1,All other waste total,7,1,1,1,14
2840,7,1,All other waste total,7,1,2,0,14
2371,7,1,All other waste total,7,1,2,1,14
2912,7,1,All other waste total,7,1,4,3,14
439,7,9,All other waste total,7,1,1,1,14
3074,7,9,All other waste total,7,1,2,0,14
2602,7,9,All other waste total,7,1,2,1,14
3142,7,9,All other waste total,7,1,4,3,14
2196,8,4,Ash waste total,0,1,3,2,14
2676,8,4,Ash waste total,0,1,4,3,14
0,8,4,Ash waste total,0,1,7,5,14
2196,8,9,Ash waste total,0,1,3,2,14
2676,8,9,Ash waste total,0,1,4,3,14
0,8,9,Ash waste total,0,1,7,5,14
1291,8,3,Biosolids total,1,1,3,0,14
1962,8,3,Biosolids total,1,1,4,3,14
1291,8,9,Biosolids total,1,1,3,0,14
1962,8,9,Biosolids total,1,1,4,3,14
0,8,2,Hazwaste total,2,1,1,1,14
818,8,2,Hazwaste total,2,1,2,0,14
0,8,2,Hazwaste total,2,1,3,0,14
302,8,2,Hazwaste total,2,1,4,3,14
132,8,2,Hazwaste total,2,1,5,0,14
0,8,2,Hazwaste total,2,1,5,1,14
284,8,2,Hazwaste total,2,1,5,3,14
1174,8,3,Hazwaste total,2,1,1,1,14
2160,8,3,Hazwaste total,2,1,2,0,14
645,8,3,Hazwaste total,2,1,3,0,14
2442,8,3,Hazwaste total,2,1,4,3,14
1482,8,3,Hazwaste total,2,1,5,0,14
1006,8,3,Hazwaste total,2,1,5,1,14
1666,8,3,Hazwaste total,2,1,5,3,14
1174,8,9,Hazwaste total,2,1,1,1,14
2171,8,9,Hazwaste total,2,1,2,0,14
645,8,9,Hazwaste total,2,1,3,0,14
2443,8,9,Hazwaste total,2,1,4,3,14
1486,8,9,Hazwaste total,2,1,5,0,14
1006,8,9,Hazwaste total,2,1,5,1,14
1674,8,9,Hazwaste total,2,1,5,3,14
248,8,8,Mining waste total,4,1,2,0,14
3160,8,8,Mining waste total,4,1,3,0,14
0,8,8,Mining waste total,4,1,4,3,14
781,8,8,Mining waste total,4,1,6,4,14
248,8,9,Mining waste total,4,1,2,0,14
3160,8,9,Mining waste total,4,1,3,0,14
0,8,9,Mining waste total,4,1,4,3,14
781,8,9,Mining waste total,4,1,6,4,14
322,8,2,All other waste total,7,1,1,1,14
2539,8,2,All other waste total,7,1,2,0,14
471,8,2,All other waste total,7,1,2,1,14
2987,8,2,All other waste total,7,1,4,3,14
0,8,2,All other waste total,7,1,7,5,14
1108,8,3,All other waste total,7,1,1,1,14
2693,8,3,All other waste total,7,1,2,0,14
1501,8,3,All other waste total,7,1,2,1,14
2614,8,3,All other waste total,7,1,4,3,14
416,8,3,All other waste total,7,1,7,5,14
0,8,1,All other waste total,7,1,1,1,14
2740,8,1,All other waste total,7,1,2,0,14
1755,8,1,All other waste total,7,1,2,1,14
2485,8,1,All other waste total,7,1,4,3,14
715,8,1,All other waste total,7,1,7,5,14
1130,8,9,All other waste total,7,1,1,1,14
2973,8,9,All other waste total,7,1,2,0,14
1998,8,9,All other waste total,7,1,2,1,14
3039,8,9,All other waste total,7,1,4,3,14
776,8,9,All other waste total,7,1,7,5,14
1139,0,3,Biosolids total,1,1,3,0,13
0,0,3,Biosolids total,1,1,4,3,13
1139,0,9,Biosolids total,1,1,3,0,13
0,0,9,Biosolids total,1,1,4,3,13
0,0,2,Hazwaste total,2,1,1,1,13
1125,0,2,Hazwaste total,2,1,2,0,13
0,0,2,Hazwaste total,2,1,3,0,13
213,0,2,Hazwaste total,2,1,4,3,13
222,0,2,Hazwaste total,2,1,5,0,13
0,0,2,Hazwaste total,2,1,5,1,13
457,0,2,Hazwaste total,2,1,5,3,13
480,0,3,Hazwaste total,2,1,1,1,13
922,0,3,Hazwaste total,2,1,2,0,13
131,0,3,Hazwaste total,2,1,3,0,13
700,0,3,Hazwaste total,2,1,4,3,13
285,0,3,Hazwaste total,2,1,5,0,13
137,0,3,Hazwaste total,2,1,5,1,13
458,0,3,Hazwaste total,2,1,5,3,13
480,0,9,Hazwaste total,2,1,1,1,13
1320,0,9,Hazwaste total,2,1,2,0,13
131,0,9,Hazwaste total,2,1,3,0,13
733,0,9,Hazwaste total,2,1,4,3,13
378,0,9,Hazwaste total,2,1,5,0,13
137,0,9,Hazwaste total,2,1,5,1,13
644,0,9,Hazwaste total,2,1,5,3,13
0,0,2,All other waste total,7,1,1,1,13
1954,0,2,All other waste total,7,1,2,0,13
332,0,2,All other waste total,7,1,2,1,13
2324,0,2,All other waste total,7,1,4,3,13
2124,0,2,All other waste total,7,1,7,5,13
0,0,3,All other waste total,7,1,1,1,13
1688,0,3,All other waste total,7,1,2,0,13
846,0,3,All other waste total,7,1,2,1,13
1830,0,3,All other waste total,7,1,4,3,13
3,0,3,All other waste total,7,1,7,5,13
0,0,1,All other waste total,7,1,1,1,13
1749,0,1,All other waste total,7,1,2,0,13
1118,0,1,All other waste total,7,1,2,1,13
2044,0,1,All other waste total,7,1,4,3,13
842,0,1,All other waste total,7,1,7,5,13
0,0,9,All other waste total,7,1,1,1,13
2311,0,9,All other waste total,7,1,2,0,13
1308,0,9,All other waste total,7,1,2,1,13
2579,0,9,All other waste total,7,1,4,3,13
2148,0,9,All other waste total,7,1,7,5,13
2821,2,4,Ash waste total,0,0,3,2,13
2821,2,4,Ash waste total,0,1,3,2,13
3087,2,4,Ash waste total,0,1,4,3,13
2821,2,9,Ash waste total,0,1,3,2,13
3087,2,9,Ash waste total,0,1,4,3,13
0,2,3,Biosolids total,1,1,3,0,13
2410,2,3,Biosolids total,1,1,4,3,13
0,2,9,Biosolids total,1,1,3,0,13
2410,2,9,Biosolids total,1,1,4,3,13
0,2,2,Hazwaste total,2,1,1,1,13
2757,2,2,Hazwaste total,2,1,2,0,13
0,2,2,Hazwaste total,2,1,3,0,13
6,2,2,Hazwaste total,2,1,4,3,13
569,2,2,Hazwaste total,2,1,5,0,13
0,2,2,Hazwaste total,2,1,5,1,13
1039,2,2,Hazwaste total,2,1,5,3,13
1450,2,3,Hazwaste total,2,1,1,1,13
2655,2,3,Hazwaste total,2,1,2,0,13
762,2,3,Hazwaste total,2,1,3,0,13
2225,2,3,Hazwaste total,2,1,4,3,13
1481,2,3,Hazwaste total,2,1,5,0,13
1151,2,3,Hazwaste total,2,1,5,1,13
2007,2,3,Hazwaste total,2,1,5,3,13
1450,2,9,Hazwaste total,2,1,1,1,13
2914,2,9,Hazwaste total,2,1,2,0,13
762,2,9,Hazwaste total,2,1,3,0,13
2226,2,9,Hazwaste total,2,1,4,3,13
1513,2,9,Hazwaste total,2,1,5,0,13
1151,2,9,Hazwaste total,2,1,5,1,13
2048,2,9,Hazwaste total,2,1,5,3,13
0,2,2,All other waste total,7,1,1,1,13
2910,2,2,All other waste total,7,1,2,0,13
891,2,2,All other waste total,7,1,2,1,13
3123,2,2,All other waste total,7,1,4,3,13
0,2,3,All other waste total,7,1,1,1,13
2918,2,3,All other waste total,7,1,2,0,13
2088,2,3,All other waste total,7,1,2,1,13
2954,2,3,All other waste total,7,1,4,3,13
0,2,1,All other waste total,7,1,1,1,13
2953,2,1,All other waste total,7,1,2,0,13
2457,2,1,All other waste total,7,1,2,1,13
2938,2,1,All other waste total,7,1,4,3,13
0,2,9,All other waste total,7,1,1,1,13
3112,2,9,All other waste total,7,1,2,0,13
2589,2,9,All other waste total,7,1,2,1,13
3143,2,9,All other waste total,7,1,4,3,13
477,3,3,Biosolids total,1,1,3,0,13
924,3,3,Biosolids total,1,1,4,3,13
477,3,9,Biosolids total,1,1,3,0,13
924,3,9,Biosolids total,1,1,4,3,13
0,3,2,Hazwaste total,2,1,1,1,13
840,3,2,Hazwaste total,2,1,2,0,13
0,3,2,Hazwaste total,2,1,3,0,13
49,3,2,Hazwaste total,2,1,4,3,13
63,3,2,Hazwaste total,2,1,5,0,13
0,3,2,Hazwaste total,2,1,5,1,13
139,3,2,Hazwaste total,2,1,5,3,13
303,3,3,Hazwaste total,2,1,1,1,13
868,3,3,Hazwaste total,2,1,2,0,13
235,3,3,Hazwaste total,2,1,3,0,13
1078,3,3,Hazwaste total,2,1,4,3,13
396,3,3,Hazwaste total,2,1,5,0,13
409,3,3,Hazwaste total,2,1,5,1,13
805,3,3,Hazwaste total,2,1,5,3,13
303,3,9,Hazwaste total,2,1,1,1,13
1189,3,9,Hazwaste total,2,1,2,0,13
235,3,9,Hazwaste total,2,1,3,0,13
1080,3,9,Hazwaste total,2,1,4,3,13
405,3,9,Hazwaste total,2,1,5,0,13
409,3,9,Hazwaste total,2,1,5,1,13
814,3,9,Hazwaste total,2,1,5,3,13
